id;target
1670;0.3740294
1671;0.17331812
1672;0.16672933
1673;0.3537333
1674;0.36773872
1675;0.09033337
1676;0.39584172
1677;0.65613765
1678;0.4146161
1679;0.52597004
1680;0.47300738
1681;0.09320295
1682;0.63608575
1683;0.4626292
1684;0.4078678
1685;0.40160027
1686;0.38317078
1687;0.18800035
1688;0.4268657
1689;0.18466285
1690;0.49490678
1691;0.10521355
1692;0.10419375
1693;0.36782974
1694;0.5347791
1695;0.1108934
1696;0.5092111
1697;0.11185771
1698;0.2577163
1699;0.34280345
1700;0.11963335
1701;0.64512753
1702;0.1521331
1703;0.3717152
1704;0.07312897
1705;0.38133693
1706;0.36354572
1707;0.4027594
1708;0.42161077
1709;0.38540238
1710;0.2803825
1711;0.052640617
1712;0.40900758
1713;0.40137574
1714;0.35332137
1715;0.50287294
1716;0.67855716
1717;0.37644202
1718;0.40543208
1719;0.040126443
1720;0.46799487
1721;0.44430283
1722;0.40137574
1723;0.41635054
1724;0.22332972
1725;0.37216008
1726;0.50984514
1727;0.091507316
1728;0.1051749
1729;0.4956094
1730;0.33833474
1731;0.27312183
1732;0.44139105
1733;0.23333406
1734;0.4729116
1735;0.3115517
1736;0.45403737
1737;0.16560414
1738;0.14454365
1739;0.52964765
1740;0.508846
1741;0.5273843
1742;0.2574181
1743;0.34108734
1744;0.3542658
1745;0.28406993
1746;0.22208595
1747;0.2977178
1748;0.36593622
1749;0.4779079
1750;0.3636333
1751;0.344324
1752;0.41269708
1753;0.46003357
1754;0.4660424
1755;0.40137574
1756;0.18288958
1757;0.2987001
1758;0.5486062
1759;0.5029075
1760;0.14173612
1761;0.4798123
1762;0.43801397
1763;0.5233806
1764;0.12388483
1765;0.15425262
1766;0.528912
1767;0.3260587
1768;0.3497489
1769;0.44908795
1770;0.538815
1771;0.43873286
1772;0.1341528
1773;0.5503664
1774;0.054137886
1775;0.3979308
1776;0.062363714
1777;0.28236112
1778;0.060144126
1779;0.37425983
1780;0.44256377
1781;0.40176246
1782;0.44549942
1783;0.047798425
1784;0.39196384
1785;0.31670317
1786;0.37972057
1787;0.5120502
1788;0.18385446
1789;0.4493883
1790;0.3810686
1791;0.06967962
1792;0.22638506
1793;0.2865138
1794;0.3378594
1795;0.4104526
1796;0.13284552
1797;0.59388113
1798;0.28674784
1799;0.22446075
1800;0.5496273
1801;0.3491032
1802;0.28344554
1803;0.05102873
1804;0.15739518
1805;0.23808405
1806;0.4078678
1807;0.37449563
1808;0.41652003
1809;0.39594904
1810;0.040739715
1811;0.44714445
1812;0.55912966
1813;0.40137574
1814;0.2803086
1815;0.5347791
1816;0.34772915
1817;0.30707517
1818;0.58419013
1819;0.092877656
1820;0.4129399
1821;0.45634133
1822;0.3934139
1823;0.04528904
1824;0.34967637
1825;0.2031475
1826;0.34678304
1827;0.07549426
1828;0.42452902
1829;0.5159351
1830;0.19019145
1831;0.040847182
1832;0.41284907
1833;0.30133897
1834;0.39169517
1835;0.30810195
1836;0.09388882
1837;0.26591265
1838;0.19979036
1839;0.30497348
1840;0.25869572
1841;0.3718236
1842;0.07952863
1843;0.039952308
1844;0.2744927
1845;0.3962767
1846;0.41652003
1847;0.32190588
1848;0.36880034
1849;0.04665622
1850;0.19274437
1851;0.42142385
1852;0.3835422
1853;0.19038558
1854;0.056895673
1855;0.32852006
1856;0.2634337
1857;0.04037437
1858;0.16085646
1859;0.2130703
1860;0.17247644
1861;0.43876576
1862;0.27379757
1863;0.37467438
1864;0.5503664
1865;0.5644195
1866;0.4177241
1867;0.36407745
1868;0.23608041
1869;0.47732505
1870;0.63608575
1871;0.22542626
1872;0.038950622
1873;0.117265254
1874;0.2013905
1875;0.479546
1876;0.44529012
1877;0.08039582
1878;0.38672224
1879;0.3368128
1880;0.31020945
1881;0.25043184
1882;0.35694128
1883;0.3898321
1884;0.4039461
1885;0.4625318
1886;0.36257058
1887;0.46958092
1888;0.094135135
1889;0.07106069
1890;0.2011694
1891;0.53813106
1892;0.5253445
1893;0.5347791
1894;0.15210655
1895;0.34941
1896;0.42273337
1897;0.13775826
1898;0.39051574
1899;0.42214683
1900;0.93597794
1901;0.31540996
1902;0.10915178
1903;0.40137574
1904;0.39178878
1905;0.46436536
1906;0.11101636
1907;0.29760832
1908;0.6482978
1909;0.055272013
1910;0.24624878
1911;0.32924956
1912;0.06509602
1913;0.13507855
1914;0.39385712
1915;0.33696246
1916;0.02592814
1917;0.42582613
1918;0.22162142
1919;0.44549942
1920;0.44130096
1921;0.4915185
1922;0.4626066
1923;0.5158794
1924;0.2884502
1925;0.40382835
1926;0.5331639
1927;0.05537939
1928;0.060275555
1929;0.48787484
1930;0.4501389
1931;0.05056268
1932;0.3105391
1933;0.22598886
1934;0.23180413
1935;0.40259102
1936;0.40177488
1937;0.42634973
1938;0.05966398
1939;0.3191223
1940;0.5401872
1941;0.4161026
1942;0.43887833
1943;0.4068946
1944;0.42656332
1945;0.24181858
1946;0.39862162
1947;0.41652003
1948;0.42605242
1949;0.36289537
1950;0.39302826
1951;0.3636333
1952;0.4700691
1953;0.30558634
1954;0.39025378
1955;0.4048846
1956;0.39959836
1957;0.60108316
1958;0.43432945
1959;0.23801288
1960;0.3809844
1961;0.40199366
1962;0.2700311
1963;0.49754646
1964;0.3535326
1965;0.1667468
1966;0.34544787
1967;0.7500445
1968;0.4965858
1969;0.35289532
1970;0.3459455
1971;0.2904542
1972;0.046561807
1973;0.2579197
1974;0.4266407
1975;0.08294228
1976;0.34566253
1977;0.504233
1978;0.28233838
1979;0.36976957
1980;0.36400867
1981;0.07497057
1982;0.5647551
1983;0.42257896
1984;0.16307029
1985;0.35161525
1986;0.4249541
1987;0.45755872
1988;0.40137574
1989;0.046919346
1990;0.42400193
1991;0.39250407
1992;0.5092111
1993;0.4187926
1994;0.4268657
1995;0.54025763
1996;0.52075475
1997;0.47459513
1998;0.049228728
1999;0.40543208
2000;0.096375495
2001;0.1358993
2002;0.32268322
2003;0.6501508
2004;0.40137574
2005;0.42764205
2006;0.52833456
2007;0.37604743
2008;0.38481274
2009;0.28950667
2010;0.40137574
2011;0.080217004
2012;0.23128945
2013;0.25997052
2014;0.37178567
2015;0.22388098
2016;0.2750376
2017;0.39066148
2018;0.40137574
2019;0.37925026
2020;0.36986598
2021;0.38967726
2022;0.28336897
2023;0.6118847
2024;0.7880297
2025;0.4751565
2026;0.10068509
2027;0.3557257
2028;0.4226696
2029;0.09367478
2030;0.2927454
2031;0.048721135
2032;0.5263053
2033;0.6501508
2034;0.38516158
2035;0.56397665
2036;0.4212507
2037;0.35649437
2038;0.44548517
2039;0.08961618
2040;0.051018953
2041;0.38795388
2042;0.4661866
2043;0.40137574
2044;0.074448586
2045;0.29254416
2046;0.046162367
2047;0.3662225
2048;0.4016533
2049;0.32393536
2050;0.4120359
2051;0.39787498
2052;0.46035993
2053;0.15745503
2054;0.07632798
2055;0.40137574
2056;0.42118025
2057;0.40176246
2058;0.2873726
2059;0.40137574
2060;0.5126292
2061;0.3850053
2062;0.04700035
2063;0.2979387
2064;0.4353792
2065;0.3633095
2066;0.040273696
2067;0.31598273
2068;0.14425126
2069;0.40137574
2070;0.27649194
2071;0.052192956
2072;0.38519374
2073;0.31266895
2074;0.3922223
2075;0.034378916
2076;0.40137574
2077;0.04055801
2078;0.17155373
2079;0.3685532
2080;0.72434914
2081;0.39736402
2082;0.49938574
2083;0.30738488
2084;0.47236672
2085;0.42632717
2086;0.42748234
2087;0.06564191
2088;0.36689037
2089;0.20272723
2090;0.04288307
2091;0.24711177
2092;0.42706048
2093;0.3174559
2094;0.40745607
2095;0.06721005
2096;0.370767
2097;0.64512753
2098;0.41652003
2099;0.4409806
2100;0.34523028
2101;0.22362584
2102;0.0906423
2103;0.523336
2104;0.06324312
2105;0.38830024
2106;0.5436859
2107;0.335701
2108;0.06676921
2109;0.3959878
2110;0.38711944
2111;0.38883322
2112;0.092238545
2113;0.44738454
2114;0.33876437
2115;0.0932529
2116;0.06594616
2117;0.2030167
2118;0.4661866
2119;0.0765703
2120;0.34896055
2121;0.5178468
2122;0.3933496
2123;0.33961558
2124;0.5157832
2125;0.34002286
2126;0.28898692
2127;0.10828099
2128;0.54977596
2129;0.47642645
2130;0.2901278
2131;0.38953233
2132;0.49320903
2133;0.30641708
2134;0.26172274
2135;0.22645873
2136;0.13515612
2137;0.43393135
2138;0.42260417
2139;0.06610417
2140;0.4136447
2141;0.22765818
2142;0.4054321
2143;0.062173396
2144;0.2984538
2145;0.07481456
2146;0.173249
2147;0.35678267
2148;0.076743454
2149;0.32322413
2150;0.29904962
2151;0.053812087
2152;0.4867809
2153;0.21567512
2154;0.48486382
2155;0.29311413
2156;0.49183333
2157;0.4626292
2158;0.47472554
2159;0.45794588
2160;0.085688174
2161;0.34984982
2162;0.42748234
2163;0.33921528
2164;0.40410653
2165;0.361897
2166;0.363775
2167;0.51696503
2168;0.25906235
2169;0.3871916
2170;0.4798123
2171;0.35617518
2172;0.44549236
2173;0.051220655
2174;0.40137577
2175;0.4627005
2176;0.099083304
2177;0.20175198
2178;0.31729326
2179;0.26935023
2180;0.18780696
2181;0.36133504
2182;0.32883352
2183;0.4146161
2184;0.4087756
2185;0.23160443
2186;0.1858266
2187;0.36688483
2188;0.5754563
2189;0.44016358
2190;0.4798123
2191;0.30580246
2192;0.06102732
2193;0.45490786
2194;0.35796928
2195;0.093660325
2196;0.12356147
2197;0.38201794
2198;0.3357045
2199;0.4798123
2200;0.46438643
2201;0.060159415
2202;0.043907642
2203;0.43281707
2204;0.12992787
2205;0.4759314
2206;0.057331383
2207;0.4397077
2208;0.51601344
2209;0.046512753
2210;0.34586293
2211;0.38630974
2212;0.20787838
2213;0.3648333
2214;0.5503664
2215;0.42400247
2216;0.23767912
2217;0.4455549
2218;0.43989733
2219;0.26097822
2220;0.40557027
2221;0.38872716
2222;0.5822709
2223;0.40137574
2224;0.18371773
2225;0.357688
2226;0.35999584
2227;0.16499883
2228;0.49472243
2229;0.3446858
2230;0.58569133
2231;0.45278698
2232;0.2778117
2233;0.3280507
2234;0.44467673
2235;0.09352556
2236;0.30281785
2237;0.22186965
2238;0.092065126
2239;0.051354945
2240;0.03938839
2241;0.28859586
2242;0.5347791
2243;0.42744482
2244;0.22442693
2245;0.05942315
2246;0.21161449
2247;0.41970146
2248;0.067294806
2249;0.55267584
2250;0.23621029
2251;0.11770713
2252;0.5137668
2253;0.42118025
2254;0.37592733
2255;0.35969126
2256;0.27289355
2257;0.08337316
2258;0.057733357
2259;0.5267952
2260;0.39840475
2261;0.15962422
2262;0.6131321
2263;0.43996176
2264;0.7880297
2265;0.28957945
2266;0.38064173
2267;0.25488096
2268;0.38228887
2269;0.3204043
2270;0.37437466
2271;0.34751427
2272;0.10626322
2273;0.34474492
2274;0.093115
2275;0.14142403
2276;0.41335523
2277;0.0826205
2278;0.6289084
2279;0.07386881
2280;0.07969487
2281;0.059467077
2282;0.35887885
2283;0.41055328
2284;0.42055357
2285;0.32415882
2286;0.092766374
2287;0.11615309
2288;0.39467916
2289;0.45312998
2290;0.5090809
2291;0.04212752
2292;0.3034032
2293;0.31289124
2294;0.50914514
2295;0.33800912
2296;0.43801397
2297;0.38409317
2298;0.41053656
2299;0.30949843
2300;0.080820024
2301;0.41652003
2302;0.3758444
2303;0.5092111
2304;0.37539446
2305;0.38260165
2306;0.27528375
2307;0.46128595
2308;0.16796461
2309;0.06279513
2310;0.51176494
2311;0.25615552
2312;0.37038258
2313;0.1522361
2314;0.34178692
2315;0.34437913
2316;0.67332107
2317;0.47525805
2318;0.10342249
2319;0.39043948
2320;0.074008316
2321;0.41082224
2322;0.29517913
2323;0.7880297
2324;0.39143053
2325;0.4134562
2326;0.46258214
2327;0.21312588
2328;0.09668642
2329;0.29660714
2330;0.46339113
2331;0.10732484
2332;0.34112155
2333;0.28390133
2334;0.3775239
2335;0.43575656
2336;0.094641775
2337;0.12308267
2338;0.32332724
2339;0.40053242
2340;0.2652111
2341;0.42904127
2342;0.39121494
2343;0.14950874
2344;0.4823092
2345;0.41652003
2346;0.105531335
2347;0.53573936
2348;0.057816148
2349;0.45558935
2350;0.057326496
2351;0.050205857
2352;0.056604713
2353;0.50561786
2354;0.47139147
2355;0.40137574
2356;0.35112357
2357;0.40163073
2358;0.33235747
2359;0.40757206
2360;0.051571816
2361;0.2524501
2362;0.41560557
2363;0.39915782
2364;0.26351815
2365;0.16551319
2366;0.15277433
2367;0.11204553
2368;0.42363566
2369;0.3780499
2370;0.41107762
2371;0.41146842
2372;0.23410362
2373;0.4238052
2374;0.4481028
2375;0.30499965
2376;0.116193086
2377;0.5347791
2378;0.7038806
2379;0.23474014
2380;0.36805412
2381;0.46442088
2382;0.5879112
2383;0.08625993
2384;0.19531465
2385;0.4544133
2386;0.059021622
2387;0.044336975
2388;0.3350322
2389;0.5515507
2390;0.3208753
2391;0.513153
2392;0.43215337
2393;0.17126796
2394;0.22347927
2395;0.5040035
2396;0.08919829
2397;0.30441904
2398;0.44155386
2399;0.4388454
2400;0.36763924
2401;0.4636022
2402;0.29375815
2403;0.45548296
2404;0.38074422
2405;0.14633921
2406;0.34136736
2407;0.36169145
2408;0.07888207
2409;0.4574909
2410;0.2826082
2411;0.37789127
2412;0.3355896
2413;0.25067508
2414;0.39656216
2415;0.43167254
2416;0.44015872
2417;0.33475643
2418;0.30925483
2419;0.59303653
2420;0.6501508
2421;0.57571757
2422;0.6471895
2423;0.3939187
2424;0.43547952
2425;0.41652003
2426;0.13521576
2427;0.44705176
2428;0.30212578
2429;0.30500856
2430;0.049115777
2431;0.35210127
2432;0.38894212
2433;0.045735538
2434;0.26168895
2435;0.3998838
2436;0.3931855
2437;0.5665359
2438;0.24286914
2439;0.08232772
2440;0.062204987
2441;0.05589536
2442;0.3940335
2443;0.41520792
2444;0.5015007
2445;0.24902958
2446;0.41346642
2447;0.41779202
2448;0.36908036
2449;0.65784043
2450;0.43842253
2451;0.36426505
2452;0.3751841
2453;0.042726606
2454;0.41236496
2455;0.49694583
2456;0.20870706
2457;0.44119936
2458;0.17227149
2459;0.21921217
2460;0.19740954
2461;0.24700224
2462;0.0741525
2463;0.29742628
2464;0.3543647
2465;0.41505343
2466;0.43046543
2467;0.14913991
2468;0.34802812
2469;0.47010604
2470;0.2993617
2471;0.03672874
2472;0.28188503
2473;0.4645844
2474;0.19620511
2475;0.40543208
2476;0.058496207
2477;0.10946524
2478;0.36969906
2479;0.41170296
2480;0.27644226
2481;0.45102185
2482;0.5347791
2483;0.13861328
2484;0.16015252
2485;0.10505217
2486;0.27254352
2487;0.30500856
2488;0.517438
2489;0.34885454
2490;0.053108335
2491;0.3168674
2492;0.3551541
2493;0.05995372
2494;0.5203033
2495;0.07144877
2496;0.44797888
2497;0.39426664
2498;0.41018888
2499;0.49795666
2500;0.08762926
2501;0.22792193
2502;0.38437766
2503;0.37417376
2504;0.46775046
2505;0.2912411
2506;0.28781605
2507;0.31717515
2508;0.055812985
2509;0.17064789
2510;0.35499865
2511;0.3643235
2512;0.38582012
2513;0.34579808
2514;0.2533655
2515;0.3411308
2516;0.38894594
2517;0.63608575
2518;0.4407086
2519;0.25003514
2520;0.41652003
2521;0.277299
2522;0.053037584
2523;0.26386407
2524;0.32020485
2525;0.20844546
2526;0.41741484
2527;0.4067514
2528;0.2916817
2529;0.39567113
2530;0.54580855
2531;0.18688604
2532;0.35406643
2533;0.14230388
2534;0.15041524
2535;0.5291791
2536;0.30088097
2537;0.5090934
2538;0.30889916
2539;0.4798123
2540;0.55511266
2541;0.05513653
2542;0.4548979
2543;0.36344236
2544;0.111267805
2545;0.04498902
2546;0.35980675
2547;0.14311525
2548;0.4160491
2549;0.29283005
2550;0.40137574
2551;0.5347791
2552;0.32069835
2553;0.48064914
2554;0.040047377
2555;0.31372732
2556;0.39996272
2557;0.13278809
2558;0.39870983
2559;0.38213617
2560;0.36266258
2561;0.44293854
2562;0.44997495
2563;0.11634797
2564;0.07867178
2565;0.3470244
2566;0.4613149
2567;0.34293216
2568;0.37714607
2569;0.5347791
2570;0.44318685
2571;0.3476474
2572;0.44182283
2573;0.13084501
2574;0.43285355
2575;0.3712461
2576;0.587767
2577;0.35008597
2578;0.5541883
2579;0.27373964
2580;0.042339087
2581;0.37786418
2582;0.38342053
2583;0.10776344
2584;0.17834768
2585;0.43575662
2586;0.29164124
2587;0.4728322
2588;0.3159548
2589;0.09173253
2590;0.3586182
2591;0.07276389
2592;0.12578553
2593;0.5020753
2594;0.40612304
2595;0.2908661
2596;0.44293854
2597;0.18662679
2598;0.41652003
2599;0.2286965
2600;0.07639161
2601;0.13521096
2602;0.44248024
2603;0.4267014
2604;0.09970564
2605;0.40137574
2606;0.47364458
2607;0.5347791
2608;0.26495463
2609;0.2355963
2610;0.4158554
2611;0.10685748
2612;0.44682747
2613;0.11670616
2614;0.19601968
2615;0.33606994
2616;0.43996614
2617;0.33615637
2618;0.3854722
2619;0.212446
2620;0.37501535
2621;0.4078678
2622;0.24419403
2623;0.10845378
2624;0.4406959
2625;0.40425348
2626;0.360165
2627;0.19067073
2628;0.2838347
2629;0.40342116
2630;0.3038826
2631;0.37661937
2632;0.05198264
2633;0.44537336
2634;0.254485
2635;0.4867809
2636;0.19235265
2637;0.35205728
2638;0.4320891
2639;0.36365396
2640;0.5309221
2641;0.40543208
2642;0.22495657
2643;0.5347791
2644;0.355386
2645;0.26746225
2646;0.36611772
2647;0.35270518
2648;0.18674356
2649;0.37015527
2650;0.17546085
2651;0.39097387
2652;0.18348756
2653;0.34757996
2654;0.41907609
2655;0.24271038
2656;0.632641
2657;0.67544746
2658;0.12027624
2659;0.03558919
2660;0.055237472
2661;0.4626292
2662;0.11748576
2663;0.45670864
2664;0.40966988
2665;0.3935212
2666;0.0834896
2667;0.41652003
2668;0.52487904
2669;0.07273966
2670;0.10837278
2671;0.3124749
2672;0.5503664
2673;0.3297603
2674;0.42608
2675;0.425524
2676;0.705292
2677;0.57544255
2678;0.32801953
2679;0.45811272
2680;0.48087257
2681;0.33665556
2682;0.40906638
2683;0.55397964
2684;0.33797386
2685;0.4146161
2686;0.38674557
2687;0.13653618
2688;0.35819966
2689;0.043747038
2690;0.3945031
2691;0.56059396
2692;0.34294683
2693;0.20312878
2694;0.40137574
2695;0.42118025
2696;0.5091251
2697;0.30780596
2698;0.49206036
2699;0.39851364
2700;0.6428615
2701;0.31528968
2702;0.4001043
2703;0.43623456
2704;0.06298494
2705;0.18892887
2706;0.12931749
2707;0.28053448
2708;0.40517238
2709;0.5237851
2710;0.34096536
2711;0.08357629
2712;0.44269717
2713;0.41581416
2714;0.31848413
2715;0.4069339
2716;0.50022525
2717;0.49700758
2718;0.5601887
2719;0.36763924
2720;0.42118025
2721;0.45567277
2722;0.29557317
2723;0.40572292
2724;0.39603853
2725;0.25502014
2726;0.3822622
2727;0.6703906
2728;0.34887254
2729;0.4354552
2730;0.19829184
2731;0.4678869
2732;0.41269708
2733;0.43879914
2734;0.30167043
2735;0.5553864
2736;0.2292079
2737;0.2695109
2738;0.52130044
2739;0.4401438
2740;0.3214845
2741;0.49645165
2742;0.08943525
2743;0.44939154
2744;0.38554975
2745;0.07134017
2746;0.41741478
2747;0.3251005
2748;0.40300953
2749;0.4574909
2750;0.40137577
2751;0.052663296
2752;0.070481956
2753;0.5786074
2754;0.5503664
2755;0.30624866
2756;0.41999355
2757;0.2978654
2758;0.16023129
2759;0.044494003
2760;0.4135001
2761;0.33565497
2762;0.44171217
2763;0.44714445
2764;0.13747033
2765;0.4765052
2766;0.081308424
2767;0.31982115
2768;0.36861867
2769;0.3735696
2770;0.18656853
2771;0.14843765
2772;0.07358551
2773;0.41891912
2774;0.3636333
2775;0.09221959
2776;0.08234793
2777;0.092669845
2778;0.3934392
2779;0.061834425
2780;0.21764946
2781;0.23211515
2782;0.43260542
2783;0.08457762
2784;0.4798123
2785;0.25247705
2786;0.4279126
2787;0.5092111
2788;0.30995238
2789;0.18552735
2790;0.3359571
2791;0.41824126
2792;0.279814
2793;0.41652003
2794;0.41652003
2795;0.39988485
2796;0.35418648
2797;0.42934877
2798;0.33367676
2799;0.45119616
2800;0.3497818
2801;0.59964997
2802;0.45104328
2803;0.45412084
2804;0.31252056
2805;0.5147791
2806;0.30131245
2807;0.39430824
2808;0.43106824
2809;0.37404835
2810;0.22544372
2811;0.22845903
2812;0.36025053
2813;0.39777273
2814;0.93597794
2815;0.45864418
2816;0.38955656
2817;0.2797163
2818;0.25909725
2819;0.43244374
2820;0.38637543
2821;0.61430883
2822;0.53575253
2823;0.03943196
2824;0.08236927
2825;0.52239704
2826;0.35244575
2827;0.40137574
2828;0.40715393
2829;0.45416877
2830;0.1311357
2831;0.061422378
2832;0.38937718
2833;0.215002
2834;0.16926792
2835;0.42867082
2836;0.54027677
2837;0.93597794
2838;0.3480029
2839;0.046765506
2840;0.56243104
2841;0.5300488
2842;0.3454781
2843;0.034493566
2844;0.42400247
2845;0.4268657
2846;0.3988968
2847;0.06378558
2848;0.41194347
2849;0.36180347
2850;0.5096902
2851;0.37637097
2852;0.28295034
2853;0.04198003
2854;0.41652003
2855;0.3176751
2856;0.51997334
2857;0.41619855
2858;0.59237427
2859;0.445204
2860;0.49097195
2861;0.41866186
2862;0.3657389
2863;0.3996091
2864;0.13099816
2865;0.3784524
2866;0.13494644
2867;0.14791891
2868;0.6728411
2869;0.4750433
2870;0.42118025
2871;0.4867809
2872;0.38980165
2873;0.42202115
2874;0.24410787
2875;0.51615644
2876;0.16065118
2877;0.45168823
2878;0.58569145
2879;0.15351167
2880;0.09052196
2881;0.3815153
2882;0.057516962
2883;0.453663
2884;0.40581217
2885;0.09302735
2886;0.29339817
2887;0.104329616
2888;0.4198652
2889;0.24309686
2890;0.37296674
2891;0.41944093
2892;0.40137574
2893;0.12232727
2894;0.19793484
2895;0.48787484
2896;0.39503387
2897;0.3361676
2898;0.090031356
2899;0.50590515
2900;0.052283525
2901;0.22124523
2902;0.14909402
2903;0.38033986
2904;0.3130571
2905;0.4272986
2906;0.37814444
2907;0.08658302
2908;0.38341153
2909;0.17752215
2910;0.31328028
2911;0.21092483
2912;0.5503664
2913;0.36010414
2914;0.117899865
2915;0.4332733
2916;0.32040024
2917;0.4574909
2918;0.15505409
2919;0.092669845
2920;0.14128333
2921;0.31158292
2922;0.31371033
2923;0.30510813
2924;0.51696503
2925;0.38024348
2926;0.35293362
2927;0.3150944
2928;0.26628807
2929;0.17025664
2930;0.22557816
2931;0.50794965
2932;0.3911821
2933;0.3899727
2934;0.29647022
2935;0.41022637
2936;0.06954557
2937;0.3182718
2938;0.5007031
2939;0.1516583
2940;0.41712534
2941;0.06114036
2942;0.46191072
2943;0.04290259
2944;0.3788937
2945;0.31333387
2946;0.33535483
2947;0.15706027
2948;0.34510726
2949;0.4487198
2950;0.0766553
2951;0.34148675
2952;0.23760962
2953;0.4798123
2954;0.40633094
2955;0.078980684
2956;0.41741478
2957;0.06554204
2958;0.09277478
2959;0.41687536
2960;0.25016168
2961;0.05446434
2962;0.41484815
2963;0.40885937
2964;0.4920688
2965;0.5403048
2966;0.4704124
2967;0.4400942
2968;0.41908717
2969;0.2577685
2970;0.51893204
2971;0.30886796
2972;0.16782051
2973;0.41741478
2974;0.43876576
2975;0.38701534
2976;0.11691338
2977;0.25716376
2978;0.26601526
2979;0.17378706
2980;0.19843504
2981;0.28658038
2982;0.4574909
2983;0.2580374
2984;0.4560194
2985;0.078036934
2986;0.387627
2987;0.31892204
2988;0.36328226
2989;0.16462079
2990;0.40543208
2991;0.41583645
2992;0.12393427
2993;0.41652003
2994;0.48305625
2995;0.11223754
2996;0.057883292
2997;0.37484288
2998;0.47479025
2999;0.4163556
3000;0.10646978
3001;0.4120359
3002;0.2084907
3003;0.44495362
3004;0.06162688
3005;0.031357616
3006;0.31694221
3007;0.38633293
3008;0.21677795
3009;0.49484065
3010;0.09124464
3011;0.2558732
3012;0.5900421
3013;0.328133
3014;0.4255477
3015;0.23615506
3016;0.40160027
3017;0.41887027
3018;0.17508453
3019;0.31629682
3020;0.4669009
3021;0.10628301
3022;0.46642506
3023;0.39868453
3024;0.40137574
3025;0.22149181
3026;0.44682747
3027;0.30746582
3028;0.39196384
3029;0.55206263
3030;0.35314322
3031;0.39575344
3032;0.3763291
3033;0.4361966
3034;0.55690134
3035;0.5347791
3036;0.42744482
3037;0.40324563
3038;0.447164
3039;0.63608575
3040;0.51567984
3041;0.44172627
3042;0.34706578
3043;0.44746104
3044;0.13568869
3045;0.42091715
3046;0.31803983
3047;0.3962767
3048;0.07554364
3049;0.4146161
3050;0.06542739
3051;0.36690426
3052;0.2148867
3053;0.3930097
3054;0.3574245
3055;0.48615995
3056;0.1777598
3057;0.51810837
3058;0.4843868
3059;0.4345855
3060;0.14880386
3061;0.5471709
3062;0.09891498
3063;0.3006356
3064;0.07645482
3065;0.24576944
3066;0.40004444
3067;0.07513967
3068;0.49125156
3069;0.25422367
3070;0.052801073
3071;0.07792166
3072;0.32866895
3073;0.07914242
3074;0.3422072
3075;0.292705
3076;0.4965858
3077;0.50078624
3078;0.5030696
3079;0.45127264
3080;0.2235682
3081;0.03986481
3082;0.07457775
3083;0.22244343
3084;0.2450465
3085;0.5054725
3086;0.40166613
3087;0.28970093
3088;0.5355296
3089;0.045895815
3090;0.038220137
3091;0.10144338
3092;0.06753364
3093;0.36907798
3094;0.3651792
3095;0.31703192
3096;0.20093614
3097;0.36433768
3098;0.52338266
3099;0.7880297
3100;0.2750898
3101;0.5192281
3102;0.45933825
3103;0.47278878
3104;0.23792118
3105;0.116256446
3106;0.12611818
3107;0.036635667
3108;0.26334226
3109;0.3224224
3110;0.41652003
3111;0.07235277
3112;0.465211
3113;0.28812847
3114;0.25380564
3115;0.3675471
3116;0.22900715
3117;0.47414798
3118;0.2888642
3119;0.46886557
3120;0.40145394
3121;0.390779
3122;0.4408499
3123;0.49380887
3124;0.34895438
3125;0.3858682
3126;0.4035722
3127;0.28837717
3128;0.44234902
3129;0.45413473
3130;0.15415168
3131;0.35199898
3132;0.20311898
3133;0.07200533
3134;0.29125595
3135;0.29496348
3136;0.56553614
3137;0.2961142
3138;0.34289595
3139;0.45255932
3140;0.5092111
3141;0.14050755
3142;0.380926
3143;0.43876576
3144;0.4391451
3145;0.28773665
3146;0.4913959
3147;0.18568999
3148;0.58356005
3149;0.32003552
3150;0.41574147
3151;0.057350725
3152;0.19415224
3153;0.51409084
3154;0.370539
3155;0.5760241
3156;0.2398476
3157;0.07698426
3158;0.4158554
3159;0.18196192
3160;0.24481454
3161;0.39985034
3162;0.42728454
3163;0.040459365
3164;0.51882064
3165;0.040268064
3166;0.41652006
3167;0.14521104
3168;0.18034467
3169;0.39175135
3170;0.32435316
3171;0.4563268
3172;0.4625318
3173;0.07199073
3174;0.0863626
3175;0.3780499
3176;0.5979981
3177;0.42755583
3178;0.26272672
3179;0.33595574
3180;0.39196384
3181;0.44142383
3182;0.20903075
3183;0.35398352
3184;0.117237985
3185;0.5347791
3186;0.4199796
3187;0.10541856
3188;0.59930325
3189;0.38585615
3190;0.48132974
3191;0.40002805
3192;0.3931855
3193;0.15843955
3194;0.40908417
3195;0.5017957
3196;0.07262054
3197;0.33644146
3198;0.4263114
3199;0.3142024
3200;0.12021941
3201;0.06656611
3202;0.062238663
3203;0.18514329
3204;0.45068902
3205;0.47145844
3206;0.3657389
3207;0.7255417
3208;0.31383446
3209;0.34579635
3210;0.391019
3211;0.37505108
3212;0.058563203
3213;0.46193382
3214;0.3671357
3215;0.41086277
3216;0.27714837
3217;0.38341153
3218;0.42559326
3219;0.053358972
3220;0.5499828
3221;0.40775383
3222;0.48879677
3223;0.7880297
3224;0.28989565
3225;0.22932461
3226;0.038710654
3227;0.19139102
3228;0.5711679
